Name,Date,habitat,country,locality,site,strata,Height (cm),Latitude,Longitude,Depth,Camera,Photographer,Water quality,Strobes,Framing gear used,White balance card,Comments,Row,Column,Label,Annotator,Date annotated,Machine suggestion 1,Machine confidence 1,Machine suggestion 2,Machine confidence 2,Machine suggestion 3,Machine confidence 3,Machine suggestion 4,Machine confidence 4,Machine suggestion 5,Machine confidence 5
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,274,1803,SC,Imported,2020-07-09 18:30:30+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,97,2127,SC,Imported,2020-07-09 18:30:30+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,168,2060,SC,Imported,2020-07-09 18:30:30+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,108,2204,SC,Imported,2020-07-09 18:30:30+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,237,1874,SC,Imported,2020-07-09 18:30:30+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,394,2209,SC,Imported,2020-07-09 18:30:30+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,460,235,SC,Imported,2020-07-09 18:30:30+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,561,116,SC,Imported,2020-07-09 18:30:30+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,804,236,SC,Imported,2020-07-09 18:30:30+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,463,374,SC,Imported,2020-07-09 18:30:30+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,876,237,SC,Imported,2020-07-09 18:30:30+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,621,579,SC,Imported,2020-07-09 18:30:30+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,757,1032,SC,Imported,2020-07-09 18:30:30+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,808,1048,SC,Imported,2020-07-09 18:30:30+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,676,1131,SC,Imported,2020-07-09 18:30:30+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,531,1510,SC,Imported,2020-07-09 18:30:30+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,868,1569,SC,Imported,2020-07-09 18:30:30+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,645,2020,SC,Imported,2020-07-09 18:30:30+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,849,1859,SC,Imported,2020-07-09 18:30:30+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,641,1933,SC,Imported,2020-07-09 18:30:30+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,538,1851,SC,Imported,2020-07-09 18:30:30+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1264,162,SC,Imported,2020-07-09 18:30:30+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,969,167,SC,Imported,2020-07-09 18:30:30+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1195,286,SC,Imported,2020-07-09 18:30:30+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1013,434,SC,Imported,2020-07-09 18:30:30+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1112,58,SC,Imported,2020-07-09 18:30:30+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1198,722,SC,Imported,2020-07-09 18:30:30+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1175,930,SC,Imported,2020-07-09 18:30:30+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1225,1068,SC,Imported,2020-07-09 18:30:30+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1105,1279,SC,Imported,2020-07-09 18:30:30+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,935,1264,SC,Imported,2020-07-09 18:30:30+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1031,1616,SC,Imported,2020-07-09 18:30:30+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1129,1684,SC,Imported,2020-07-09 18:30:30+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1236,1391,SC,Imported,2020-07-09 18:30:30+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1193,1988,SC,Imported,2020-07-09 18:30:30+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1085,1914,SC,Imported,2020-07-09 18:30:30+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,895,1815,SC,Imported,2020-07-09 18:30:30+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1608,24,SC,Imported,2020-07-09 18:30:30+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1684,394,SC,Imported,2020-07-09 18:30:30+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1636,305,SC,Imported,2020-07-09 18:30:30+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1608,167,SC,Imported,2020-07-09 18:30:30+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1736,138,SC,Imported,2020-07-09 18:30:30+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1513,289,SC,Imported,2020-07-09 18:30:30+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1404,599,SC,Imported,2020-07-09 18:30:30+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1672,716,SC,Imported,2020-07-09 18:30:31+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1710,500,SC,Imported,2020-07-09 18:30:31+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1496,740,SC,Imported,2020-07-09 18:30:31+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1669,1143,SC,Imported,2020-07-09 18:30:31+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1558,1213,SC,Imported,2020-07-09 18:30:31+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1715,972,SC,Imported,2020-07-09 18:30:31+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1499,1201,SC,Imported,2020-07-09 18:30:31+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1362,1459,SC,Imported,2020-07-09 18:30:31+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1607,1520,SC,Imported,2020-07-09 18:30:31+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1452,1350,SC,Imported,2020-07-09 18:30:31+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1709,2152,SC,Imported,2020-07-09 18:30:31+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1688,1891,SC,Imported,2020-07-09 18:30:31+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1448,1821,SC,Imported,2020-07-09 18:30:31+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1338,1963,SC,Imported,2020-07-09 18:30:31+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1342,2048,SC,Imported,2020-07-09 18:30:31+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,2178,228,SC,Imported,2020-07-09 18:30:31+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,2087,374,SC,Imported,2020-07-09 18:30:31+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,2087,305,SC,Imported,2020-07-09 18:30:31+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1840,360,SC,Imported,2020-07-09 18:30:31+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1773,300,SC,Imported,2020-07-09 18:30:31+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1945,640,SC,Imported,2020-07-09 18:30:31+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1939,628,SC,Imported,2020-07-09 18:30:31+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1956,613,SC,Imported,2020-07-09 18:30:31+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,2060,669,SC,Imported,2020-07-09 18:30:31+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1825,917,SC,Imported,2020-07-09 18:30:31+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1820,957,SC,Imported,2020-07-09 18:30:31+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,2146,964,SC,Imported,2020-07-09 18:30:31+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,2052,1045,SC,Imported,2020-07-09 18:30:31+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,2022,1060,SC,Imported,2020-07-09 18:30:31+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,2031,1257,SC,Imported,2020-07-09 18:30:31+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1918,1073,SC,Imported,2020-07-09 18:30:31+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1990,1631,SC,Imported,2020-07-09 18:30:31+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1779,1760,SC,Imported,2020-07-09 18:30:31+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,2049,1686,SC,Imported,2020-07-09 18:30:31+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1933,1506,SC,Imported,2020-07-09 18:30:31+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,2032,1411,SC,Imported,2020-07-09 18:30:31+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1917,2128,SC,Imported,2020-07-09 18:30:31+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,2028,2070,SC,Imported,2020-07-09 18:30:31+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1874,1927,SC,Imported,2020-07-09 18:30:31+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,2125,1813,SC,Imported,2020-07-09 18:30:31+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,2156,2108,SC,Imported,2020-07-09 18:30:31+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q05_Random.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Manual.random,2018,50 x 50,,,1849,1772,SC,Imported,2020-07-09 18:30:31+00:00,,,,,,,,,,
CO_GI_LM_HT_20181014_Q06.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Robot,2018,50 x 50,,,112,110,SC,robot,2020-07-18 15:57:15+00:00,SC,95,WPOT,5,CRB,0,Unc,0,MAEN,0
CO_GI_LM_HT_20181014_Q06.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Robot,2018,50 x 50,,,112,331,SC,robot,2020-07-18 15:57:15+00:00,SC,96,MAEN,2,WPOT,1,MOG,0,CRB,0
CO_GI_LM_HT_20181014_Q06.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Robot,2018,50 x 50,,,112,552,SC,robot,2020-07-18 15:57:15+00:00,SC,99,Unc,0,WPOT,0,MOG,0,MAEN,0
CO_GI_LM_HT_20181014_Q06.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Robot,2018,50 x 50,,,112,773,SC,robot,2020-07-18 15:57:15+00:00,SC,99,MAEN,1,WPOT,0,Unc,0,MOG,0
CO_GI_LM_HT_20181014_Q06.jpg,2018-10-14,Rocky shore,COLOMBIA,GORGONA ISLAND,LA MANCORA,HIGHTIDE,,,,,CANON G16,Edgardo,Robot,2018,50 x 50,,,112,994,SC,robot,2020-07-18 15:57:15+00:00,SC,97,MAEN,2,WPOT,0,Unc,0,CRB,0
