"","Name","Date","habitat","country","locality","site","strata","Height..cm.","Latitude","Longitude","Depth","Camera","Photographer","Water.quality","Strobes","Framing.gear.used","White.balance.card","Comments","Annotation.status","Annotation.area","CRB","MOG","WPOT","SC","LICHEN","SHAD","Unc","MAA","MAEN","MAG","MALCB","MAF","MAEF","MALA","SP"
"67","CO_GI_PV_HT_20181012_Q07.jpg","2018-10-12","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","HIGHTIDE",NA,NA,NA,NA,"CANON G16","Edgardo","Manual",2018,"50 x 50",NA,NA,"Confirmed","X: 0 - 100% / Y: 0 - 100%",0,1,0,99,0,0,0,0,0,0,0,0,NA,NA,NA
"68","CO_GI_PV_HT_20181012_Q08.jpg","2018-10-12","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","HIGHTIDE",NA,NA,NA,NA,"CANON G16","Edgardo","Manual",2018,"50 x 50",NA,NA,"Confirmed","X: 0 - 100% / Y: 0 - 100%",0,0,0,99,0,0,1,0,0,0,0,0,NA,NA,NA
"69","CO_GI_PV_HT_20181012_Q09.jpg","2018-10-12","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","HIGHTIDE",NA,NA,NA,NA,"CANON G16","Edgardo","Manual",2018,"50 x 50",NA,NA,"Confirmed","X: 0 - 100% / Y: 0 - 100%",0,0,0,100,0,0,0,0,0,0,0,0,NA,NA,NA
"70","CO_GI_PV_HT_20181012_Q10.jpg","2018-10-12","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","HIGHTIDE",NA,NA,NA,NA,"CANON G16","Edgardo","Manual",2018,"50 x 50",NA,NA,"Confirmed","X: 0 - 100% / Y: 0 - 100%",0,0,0,100,0,0,0,0,0,0,0,0,NA,NA,NA
"71","CO_GI_PV_LT_20181012_Q01.jpg","2018-10-12","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","LOWTIDE",NA,NA,NA,NA,"CANON G16","Edgardo","Manual",2018,"50 x 50",NA,NA,"Confirmed","X: 0 - 100% / Y: 0 - 100%",0,0,6,84,8,0,0,0,2,0,0,0,NA,NA,NA
"72","CO_GI_PV_LT_20181012_Q02.jpg","2018-10-12","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","LOWTIDE",NA,NA,NA,NA,"CANON G16","Edgardo","Manual",2018,"50 x 50",NA,NA,"Confirmed","X: 0 - 100% / Y: 0 - 100%",0,0,0,89,11,0,0,0,0,0,0,0,NA,NA,NA
"73","CO_GI_PV_LT_20181012_Q03.jpg","2018-10-12","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","LOWTIDE",NA,NA,NA,NA,"CANON G16","Edgardo","Manual",2018,"50 x 50",NA,NA,"Confirmed","X: 0 - 100% / Y: 0 - 100%",0,0,0,99,0,0,0,0,0,0,0,1,NA,NA,NA
"74","CO_GI_PV_LT_20181012_Q04.jpg","2018-10-12","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","LOWTIDE",NA,NA,NA,NA,"CANON G16","Edgardo","Manual",2018,"50 x 50",NA,NA,"Confirmed","X: 0 - 100% / Y: 0 - 100%",0,0,0,85,1,0,0,0,8,0,0,6,NA,NA,NA
"75","CO_GI_PV_LT_20181012_Q05.jpg","2018-10-12","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","LOWTIDE",NA,NA,NA,NA,"CANON G16","Edgardo","Manual",2018,"50 x 50",NA,NA,"Confirmed","X: 0 - 100% / Y: 0 - 100%",1,0,0,75,22,0,0,0,2,0,0,0,NA,NA,NA
"76","CO_GI_PV_LT_20181012_Q06.jpg","2018-10-12","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","LOWTIDE",NA,NA,NA,NA,"CANON G16","Edgardo","Manual",2018,"50 x 50",NA,NA,"Confirmed","X: 0 - 100% / Y: 0 - 100%",0,0,0,88,0,0,0,0,5,0,0,7,NA,NA,NA
"77","CO_GI_PV_LT_20181012_Q07.jpg","2018-10-12","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","LOWTIDE",NA,NA,NA,NA,"CANON G16","Edgardo","Manual",2018,"50 x 50",NA,NA,"Confirmed","X: 0 - 100% / Y: 0 - 100%",0,0,0,60,36,0,0,0,3,0,1,0,NA,NA,NA
"78","CO_GI_PV_LT_20181012_Q08.jpg","2018-10-12","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","LOWTIDE",NA,NA,NA,NA,"CANON G16","Edgardo","Manual",2018,"50 x 50",NA,NA,"Confirmed","X: 0 - 100% / Y: 0 - 100%",0,0,0,71,27,0,0,0,2,0,0,0,NA,NA,NA
"79","CO_GI_PV_LT_20181012_Q09.jpg","2018-10-12","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","LOWTIDE",NA,NA,NA,NA,"CANON G16","Edgardo","Manual",2018,"50 x 50",NA,NA,"Confirmed","X: 0 - 100% / Y: 0 - 100%",0,0,0,68,32,0,0,0,0,0,0,0,NA,NA,NA
"80","CO_GI_PV_LT_20181012_Q10.jpg","2018-10-12","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","LOWTIDE",NA,NA,NA,NA,"CANON G16","Edgardo","Manual",2018,"50 x 50",NA,NA,"Confirmed","X: 0 - 100% / Y: 0 - 100%",0,0,0,41,58,0,0,0,1,0,0,0,NA,NA,NA
"81","CO_GI_PV_MT_20181012_Q01.jpg","2018-10-12","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","MIDTIDE",NA,NA,NA,NA,"CANON G16","Edgardo","Manual",2018,"50 x 50",NA,NA,"Confirmed","X: 0 - 100% / Y: 0 - 100%",0,0,41,59,0,0,0,0,0,0,0,0,NA,NA,NA
"82","CO_GI_PV_MT_20181012_Q02.jpg","2018-10-12","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","MIDTIDE",NA,NA,NA,NA,"CANON G16","Edgardo","Manual",2018,"50 x 50",NA,NA,"Confirmed","X: 0 - 100% / Y: 0 - 100%",0,0,0,100,0,0,0,0,0,0,0,0,NA,NA,NA
"83","CO_GI_PV_MT_20181012_Q03.jpg","2018-10-12","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","MIDTIDE",NA,NA,NA,NA,"CANON G16","Edgardo","Manual",2018,"50 x 50",NA,NA,"Confirmed","X: 0 - 100% / Y: 0 - 100%",0,0,68,25,4,0,0,0,3,0,0,0,NA,NA,NA
"84","CO_GI_PV_MT_20181012_Q04.jpg","2018-10-12","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","MIDTIDE",NA,NA,NA,NA,"CANON G16","Edgardo","Manual",2018,"50 x 50",NA,NA,"Confirmed","X: 0 - 100% / Y: 0 - 100%",0,0,8,56,12,0,0,0,22,0,0,2,NA,NA,NA
"85","CO_GI_PV_MT_20181012_Q05.jpg","2018-10-12","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","MIDTIDE",NA,NA,NA,NA,"CANON G16","Edgardo","Manual",2018,"50 x 50",NA,NA,"Confirmed","X: 0 - 100% / Y: 0 - 100%",0,0,6,82,4,0,0,0,8,0,0,0,NA,NA,NA
"86","CO_GI_PV_MT_20181012_Q06.jpg","2018-10-12","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","MIDTIDE",NA,NA,NA,NA,"CANON G16","Edgardo","Manual",2018,"50 x 50",NA,NA,"Confirmed","X: 0 - 100% / Y: 0 - 100%",0,0,0,100,0,0,0,0,0,0,0,0,NA,NA,NA
"87","CO_GI_PV_MT_20181012_Q07.jpg","2018-10-12","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","MIDTIDE",NA,NA,NA,NA,"CANON G16","Edgardo","Manual",2018,"50 x 50",NA,NA,"Confirmed","X: 0 - 100% / Y: 0 - 100%",0,0,17,50,9,0,0,0,22,0,0,2,NA,NA,NA
"88","CO_GI_PV_MT_20181012_Q08.jpg","2018-10-12","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","MIDTIDE",NA,NA,NA,NA,"CANON G16","Edgardo","Manual",2018,"50 x 50",NA,NA,"Confirmed","X: 0 - 100% / Y: 0 - 100%",0,0,20,51,18,0,0,0,11,0,0,0,NA,NA,NA
"89","CO_GI_PV_MT_20181012_Q09.jpg","2018-10-12","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","MIDTIDE",NA,NA,NA,NA,"CANON G16","Edgardo","Manual",2018,"50 x 50",NA,NA,"Confirmed","X: 0 - 100% / Y: 0 - 100%",0,0,25,59,1,1,0,0,14,0,0,0,NA,NA,NA
"90","CO_GI_PV_MT_20181012_Q10.jpg","2018-10-12","Rocky shore","COLOMBIA","GORGONA ISLAND","PLAYA VERDE","MIDTIDE",NA,NA,NA,NA,"CANON G16","Edgardo","Manual",2018,"50 x 50",NA,NA,"Confirmed","X: 0 - 100% / Y: 0 - 100%",0,0,13,79,4,0,0,0,4,0,0,0,NA,NA,NA
"91","CO_GI_LM_HT_20181014_Q01.jpg","10/14/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA MANCORA","HIGHTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,100,0,NA,NA,0,0,0,NA,0,0,0,0
"92","CO_GI_LM_HT_20181014_Q02.jpg","10/14/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA MANCORA","HIGHTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,100,0,NA,NA,0,0,0,NA,0,0,0,0
"93","CO_GI_LM_HT_20181014_Q03.jpg","10/14/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA MANCORA","HIGHTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,100,0,NA,NA,0,0,0,NA,0,0,0,0
"94","CO_GI_LM_HT_20181014_Q04.jpg","10/14/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA MANCORA","HIGHTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,100,0,NA,NA,0,0,0,NA,0,0,0,0
"95","CO_GI_LM_HT_20181014_Q05.jpg","10/14/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA MANCORA","HIGHTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,100,0,NA,NA,0,0,0,NA,0,0,0,0
"96","CO_GI_LM_HT_20181014_Q06.jpg","10/14/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA MANCORA","HIGHTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,100,0,NA,NA,0,0,0,NA,0,0,0,0
"97","CO_GI_LM_HT_20181014_Q07.jpg","10/14/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA MANCORA","HIGHTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,100,0,NA,NA,0,0,0,NA,0,0,0,0
"98","CO_GI_LM_HT_20181014_Q08.jpg","10/14/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA MANCORA","HIGHTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,100,0,NA,NA,0,0,0,NA,0,0,0,0
"99","CO_GI_LM_HT_20181014_Q09.jpg","10/14/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA MANCORA","HIGHTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,100,0,NA,NA,0,0,0,NA,0,0,0,0
"100","CO_GI_LM_HT_20181014_Q10.jpg","10/14/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA MANCORA","HIGHTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,100,0,NA,NA,0,0,0,NA,0,0,0,0
"101","CO_GI_LM_LT_20181014_Q01.jpg","10/14/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA MANCORA","LOWTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,15,85,NA,NA,0,0,0,NA,0,0,0,0
"102","CO_GI_LM_LT_20181014_Q02.jpg","10/14/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA MANCORA","LOWTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,84,0,NA,NA,0,0,16,NA,0,0,0,0
"103","CO_GI_LM_LT_20181014_Q03.jpg","10/14/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA MANCORA","LOWTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,68,2,NA,NA,1,5,23,NA,1,0,0,0
"104","CO_GI_LM_LT_20181014_Q04.jpg","10/14/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA MANCORA","LOWTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,88,3,NA,NA,0,0,9,NA,0,0,0,0
"105","CO_GI_LM_LT_20181014_Q05.jpg","10/14/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA MANCORA","LOWTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,50,50,NA,NA,0,0,0,NA,0,0,0,0
"106","CO_GI_LM_LT_20181014_Q06.jpg","10/14/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA MANCORA","LOWTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,66,32,NA,NA,2,0,0,NA,0,0,0,0
"107","CO_GI_LM_LT_20181014_Q07.jpg","10/14/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA MANCORA","LOWTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,85,3,NA,NA,0,12,0,NA,0,0,0,0
"108","CO_GI_LM_LT_20181014_Q08.jpg","10/14/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA MANCORA","LOWTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,95,3,NA,NA,0,2,0,NA,0,0,0,0
"109","CO_GI_LM_LT_20181014_Q09.jpg","10/14/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA MANCORA","LOWTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,78,0,NA,NA,11,0,11,NA,0,0,0,0
"110","CO_GI_LM_LT_20181014_Q10.jpg","10/14/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA MANCORA","LOWTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,35,65,NA,NA,0,0,0,NA,0,0,0,0
"111","CO_GI_LM_MT_20181014_Q01.jpg","10/14/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA MANCORA","MIDTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,98,1,NA,NA,0,1,0,NA,0,0,0,0
"112","CO_GI_LM_MT_20181014_Q02.jpg","10/14/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA MANCORA","MIDTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,100,0,NA,NA,0,0,0,NA,0,0,0,0
"113","CO_GI_LM_MT_20181014_Q03.jpg","10/14/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA MANCORA","MIDTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,95,4,NA,NA,0,1,0,NA,0,0,0,0
"114","CO_GI_LM_MT_20181014_Q04.jpg","10/14/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA MANCORA","MIDTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,97,1,NA,NA,0,2,0,NA,0,0,0,0
"115","CO_GI_LM_MT_20181014_Q05.jpg","10/14/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA MANCORA","MIDTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,98,1,NA,NA,0,1,0,NA,0,0,0,0
"116","CO_GI_LM_MT_20181014_Q06.jpg","10/14/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA MANCORA","MIDTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,99,1,NA,NA,0,0,0,NA,0,0,0,0
"117","CO_GI_LM_MT_20181014_Q07.jpg","10/14/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA MANCORA","MIDTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,80,20,NA,NA,0,0,0,NA,0,0,0,0
"118","CO_GI_LM_MT_20181014_Q08.jpg","10/14/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA MANCORA","MIDTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,75,1,NA,NA,0,24,0,NA,0,0,0,0
"119","CO_GI_LM_MT_20181014_Q09.jpg","10/14/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA MANCORA","MIDTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,93,4,NA,NA,0,3,0,NA,0,0,0,0
"120","CO_GI_LM_MT_20181014_Q10.jpg","10/14/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA MANCORA","MIDTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,41,5,NA,NA,0,45,9,NA,0,0,0,0
"121","CO_GI_LV_HT_20181010_Q01.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","HIGHTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,100,0,NA,NA,0,0,0,NA,0,0,0,0
"122","CO_GI_LV_HT_20181010_Q02.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","HIGHTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,98,0,NA,NA,0,0,2,NA,0,0,0,0
"123","CO_GI_LV_HT_20181010_Q03.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","HIGHTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,100,0,NA,NA,0,0,0,NA,0,0,0,0
"124","CO_GI_LV_HT_20181010_Q04.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","HIGHTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,100,0,NA,NA,0,0,0,NA,0,0,0,0
"125","CO_GI_LV_HT_20181010_Q05.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","HIGHTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,100,0,NA,NA,0,0,0,NA,0,0,0,0
"126","CO_GI_LV_HT_20181010_Q06.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","HIGHTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,100,0,NA,NA,0,0,0,NA,0,0,0,0
"127","CO_GI_LV_HT_20181010_Q07.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","HIGHTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,100,0,NA,NA,0,0,0,NA,0,0,0,0
"128","CO_GI_LV_HT_20181010_Q08.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","HIGHTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,99,0,NA,NA,0,0,1,NA,0,0,0,0
"129","CO_GI_LV_HT_20181010_Q09.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","HIGHTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,100,0,NA,NA,0,0,0,NA,0,0,0,0
"130","CO_GI_LV_HT_20181010_Q10.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","HIGHTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,100,0,NA,NA,0,0,0,NA,0,0,0,0
"131","CO_GI_LV_LT_20181011_Q01.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","LOWTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,15,1,NA,NA,0,1,82,NA,0,1,15,0
"132","CO_GI_LV_LT_20181011_Q02.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","LOWTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,53,40,NA,NA,0,7,0,NA,0,0,0,0
"133","CO_GI_LV_LT_20181011_Q03.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","LOWTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,26,0,NA,NA,2,1,71,NA,0,0,0,0
"134","CO_GI_LV_LT_20181011_Q04.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","LOWTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,12,3,NA,NA,3,1,80,NA,1,0,0,0
"135","CO_GI_LV_LT_20181011_Q05.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","LOWTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,10,32,NA,NA,0,0,57,NA,1,0,0,0
"136","CO_GI_LV_LT_20181011_Q06.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","LOWTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,1,27,NA,NA,8,0,62,NA,1,2,0,0
"137","CO_GI_LV_LT_20181011_Q07.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","LOWTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,11,62,NA,NA,2,0,24,NA,1,0,0,0
"138","CO_GI_LV_LT_20181011_Q08.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","LOWTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,15,2,NA,NA,0,1,82,NA,0,0,0,0
"139","CO_GI_LV_LT_20181011_Q09.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","LOWTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,46,1,NA,NA,0,1,51,NA,0,0,0,1
"140","CO_GI_LV_LT_20181011_Q10.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","LOWTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,3,65,NA,NA,0,0,32,NA,0,0,0,0
"141","CO_GI_LV_MT_20181010_Q01.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","MIDTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,87,2,NA,NA,0,11,0,NA,0,0,0,0
"142","CO_GI_LV_MT_20181010_Q02.jpg","10/10/2018","Rocky shore","COLOMBIA","GORGONA ISLAND","LA VENTANA","MIDTIDE",NA,NA,NA,NA,"CANON G16",NA,NA,NA,"50 x 50 ",NA,NA,"Visual","X: 0 - 100% / Y: 0 - 100%",NA,NA,0,62,38,NA,NA,0,0,0,NA,0,0,0,0
