"","Name","Date","habitat","country","locality","site","strata","Height..cm.","Latitude","Longitude","Depth","Camera","Photographer","Water.quality","Strobes","Framing.gear.used","White.balance.card","Comments","Annotation.status","Annotation.area","CNTR","CRB","MOB","SP","WPOT","SU","SC","MAA","MAEN","MAENRC","MAFG","MAFR","MAG","MALCB","MASB","MASG"
"61","AR_PM_PL_HT_20181026_Q01.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","HIGHTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Human","(Imported points; not specified)",0,0,0,0,0,0,52,0,0,0,48,0,0,0,0,0
"62","AR_PM_PL_HT_20181026_Q02.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","HIGHTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Human","(Imported points; not specified)",0,0,0,0,0,0,59,0,0,0,41,0,0,0,0,0
"63","AR_PM_PL_HT_20181026_Q03.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","HIGHTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Human","(Imported points; not specified)",0,0,0,0,0,0,84,0,0,0,16,0,0,0,0,0
"64","AR_PM_PL_HT_20181026_Q04.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","HIGHTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Human","(Imported points; not specified)",0,0,0,0,0,0,79,0,0,0,21,0,0,0,0,0
"65","AR_PM_PL_HT_20181026_Q05.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","HIGHTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Human","(Imported points; not specified)",0,0,1,0,0,0,65,0,0,0,34,0,0,0,0,0
"66","AR_PM_PL_HT_20181026_Q06.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","HIGHTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Human","(Imported points; not specified)",0,0,0,0,0,0,42,0,0,0,58,0,0,0,0,0
"67","AR_PM_PL_HT_20181026_Q07.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","HIGHTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Human","(Imported points; not specified)",0,0,0,0,0,0,29,0,0,0,71,0,0,0,0,0
"68","AR_PM_PL_HT_20181026_Q08.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","HIGHTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Human","(Imported points; not specified)",0,0,0,0,0,0,25,0,0,0,75,0,0,0,0,0
"69","AR_PM_PL_HT_20181026_Q09.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","HIGHTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Human","(Imported points; not specified)",0,0,0,0,0,0,29,0,1,0,70,0,0,0,0,0
"70","AR_PM_PL_HT_20181026_Q10.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","HIGHTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Human","(Imported points; not specified)",0,0,0,0,0,0,49,0,0,0,51,0,0,0,0,0
"71","AR_PM_PL_LT_20181026_Q01.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","LOWTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Human","(Imported points; not specified)",0,0,0,0,0,0,0,20,0,0,0,2,0,19,0,59
"72","AR_PM_PL_LT_20181026_Q02.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","LOWTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Human","(Imported points; not specified)",0,0,0,0,0,0,1,18,0,0,0,13,1,8,0,59
"73","AR_PM_PL_LT_20181026_Q03.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","LOWTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Human","(Imported points; not specified)",0,0,0,0,0,0,0,15,0,0,0,2,1,0,0,82
"74","AR_PM_PL_LT_20181026_Q04.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","LOWTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Human","(Imported points; not specified)",0,0,1,0,0,0,0,9,0,0,0,3,0,16,3,68
"75","AR_PM_PL_LT_20181026_Q05.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","LOWTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Human","(Imported points; not specified)",0,0,0,0,0,0,2,33,0,0,0,2,2,0,0,61
"76","AR_PM_PL_LT_20181026_Q06.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","LOWTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Human","(Imported points; not specified)",0,0,0,0,0,0,0,37,0,0,0,3,0,2,0,58
"77","AR_PM_PL_LT_20181026_Q07.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","LOWTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Human","(Imported points; not specified)",0,0,1,0,0,0,0,13,0,0,0,2,1,0,0,83
"78","AR_PM_PL_LT_20181026_Q08.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","LOWTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Human","(Imported points; not specified)",0,0,0,0,1,0,0,28,0,0,0,5,0,0,0,66
"79","AR_PM_PL_LT_20181026_Q09.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","LOWTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Human","(Imported points; not specified)",0,0,2,0,0,0,0,21,0,0,0,5,1,4,0,67
"80","AR_PM_PL_LT_20181026_Q10.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","LOWTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Human","(Imported points; not specified)",0,0,7,0,0,0,1,27,0,0,2,2,3,3,0,55
"81","AR_PM_PL_MT_20181026_Q01.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","MIDTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Human","(Imported points; not specified)",0,0,72,0,0,0,1,12,0,0,3,3,0,0,0,9
"82","AR_PM_PL_MT_20181026_Q02.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","MIDTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Human","(Imported points; not specified)",0,3,67,0,0,0,6,3,5,0,15,0,0,0,0,1
"83","AR_PM_PL_MT_20181026_Q03.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","MIDTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Human","(Imported points; not specified)",0,3,43,0,0,0,29,3,5,0,17,0,0,0,0,0
"84","AR_PM_PL_MT_20181026_Q04.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","MIDTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Human","(Imported points; not specified)",0,6,52,0,0,0,28,0,7,0,5,0,0,0,0,2
"85","AR_PM_PL_MT_20181026_Q05.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","MIDTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Human","(Imported points; not specified)",0,0,85,0,0,0,0,8,1,0,2,1,0,0,0,3
"86","AR_PM_PL_MT_20181026_Q06.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","MIDTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Human","(Imported points; not specified)",0,5,82,0,0,0,7,1,1,0,1,0,0,0,0,3
"87","AR_PM_PL_MT_20181026_Q07.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","MIDTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Human","(Imported points; not specified)",0,1,71,0,0,0,1,20,0,0,0,0,0,0,0,7
"88","AR_PM_PL_MT_20181026_Q08.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","MIDTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Human","(Imported points; not specified)",0,2,90,0,0,0,1,4,0,0,2,0,0,0,0,1
"89","AR_PM_PL_MT_20181026_Q09.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","MIDTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Human","(Imported points; not specified)",0,1,94,0,0,0,1,2,1,0,0,0,0,0,0,1
"90","AR_PM_PL_MT_20181026_Q10.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","MIDTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Human","(Imported points; not specified)",0,0,90,0,0,0,4,2,1,0,1,0,0,0,0,2
"91","DSCN2633.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","MIDTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,2,90,0,0,0,1,3,0,0,0,0,0,1,0,3
"92","DSCN2634.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","MIDTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,3,78,0,0,0,11,4,0,0,1,0,0,1,0,2
"93","DSCN2635.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","MIDTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,96,0,0,0,3,1,0,0,0,0,0,0,0,0
"94","DSCN2636.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","MIDTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,1,88,0,0,0,5,3,1,0,0,0,0,0,0,2
"95","DSCN2637.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","MIDTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,89,0,0,0,8,0,0,0,1,0,0,0,0,2
"96","DSCN2638.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","MIDTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,2,86,0,0,0,4,7,0,0,0,0,0,0,0,1
"97","DSCN2639.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","MIDTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,95,0,0,0,4,0,0,0,0,0,0,0,0,1
"98","DSCN2640.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","MIDTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,97,0,0,0,0,2,0,0,0,0,0,0,0,1
"99","DSCN2641.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","MIDTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,81,0,0,0,0,18,0,0,1,0,0,0,0,0
"100","DSCN2642.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","MIDTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,1,89,0,0,0,2,7,0,0,0,0,0,1,0,0
"101","DSCN2659.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","HIGHTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,0,0,0,0,29,0,0,0,71,0,0,0,0,0
"102","DSCN2660.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","HIGHTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,0,0,0,0,51,0,0,0,49,0,0,0,0,0
"103","DSCN2661.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","HIGHTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,0,0,0,0,36,0,0,0,64,0,0,0,0,0
"104","DSCN2662.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","HIGHTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,0,0,0,0,39,0,0,0,61,0,0,0,0,0
"105","DSCN2663.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","HIGHTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,0,0,0,0,46,0,0,0,54,0,0,0,0,0
"106","DSCN2664.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","HIGHTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,0,0,0,0,46,0,0,0,52,0,0,0,0,2
"107","DSCN2665.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","HIGHTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,0,0,0,0,57,1,0,0,39,0,0,0,0,3
"108","DSCN2666.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","HIGHTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,0,0,0,0,46,0,0,0,53,0,0,0,0,1
"109","DSCN2667.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","HIGHTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,1,0,0,0,73,2,0,0,22,0,0,0,0,2
"110","DSCN2668.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","HIGHTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,0,0,0,0,46,0,0,0,54,0,0,0,0,0
"111","DSCN2685.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","LOWTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,75
"112","DSCN2686.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","LOWTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,1,0,0,0,0,27,0,0,1,3,0,9,0,59
"113","DSCN2687.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","LOWTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,4,0,0,0,0,35,0,0,0,1,0,6,0,54
"114","DSCN2688.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","LOWTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,81
"115","DSCN2689.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","LOWTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,1,0,0,0,2,22,0,0,0,1,0,5,0,69
"116","DSCN2690.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","LOWTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,1,0,0,0,0,18,0,0,0,2,0,2,0,77
"117","DSCN2691.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","LOWTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,1,0,0,0,2,32,0,0,0,1,0,1,0,63
"118","DSCN2692.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","LOWTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,1,0,0,0,1,35,0,0,0,0,0,0,0,63
"119","DSCN2693.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","LOWTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,1,0,0,0,2,27,0,0,0,0,0,0,0,70
"120","DSCN2694.jpg","2018-10-26","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA LOMA","LOWTIDE",60,-42.81202756,-64.89174161,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,0,0,0,0,2,26,0,0,0,1,0,0,0,71
"121","DSCN8531.jpg","2018-10-25","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA ESTE","LOWTIDE",60,-42.78511,-64.95264,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,0,0,0,0,9,36,0,0,8,6,0,1,0,40
"122","DSCN8532.jpg","2018-10-25","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA ESTE","LOWTIDE",60,-42.78511,-64.95264,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,1,0,0,0,4,28,0,0,1,16,0,1,0,49
"123","DSCN8533.jpg","2018-10-25","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA ESTE","LOWTIDE",60,-42.78511,-64.95264,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,0,0,0,0,3,47,0,0,4,8,0,0,0,38
"124","DSCN8534.jpg","2018-10-25","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA ESTE","LOWTIDE",60,-42.78511,-64.95264,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,1,0,0,0,10,9,0,0,4,28,0,0,0,48
"125","DSCN8535.jpg","2018-10-25","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA ESTE","LOWTIDE",60,-42.78511,-64.95264,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,2,0,0,0,15,7,0,0,3,35,0,0,0,38
"126","DSCN8536.jpg","2018-10-25","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA ESTE","LOWTIDE",60,-42.78511,-64.95264,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,1,0,0,0,9,57,0,0,5,6,0,0,0,22
"127","DSCN8538.jpg","2018-10-25","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA ESTE","LOWTIDE",60,-42.78511,-64.95264,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,0,3,0,0,0,13,17,0,0,0,39,0,6,0,22
"128","DSCN8539.jpg","2018-10-25","ROCKY SHORE","ARGENTINA","PUERTO MADRYN","PUNTA ESTE","LOWTIDE",60,-42.78511,-64.95264,NA,"COOLPIX AW130","Bigatti","INTERTIDAL.AUTO",0,"50 X 50",0,"Intertidal Argentina","Photoquadrat Robot","X: 0 - 100% / Y: 0 - 100%",0,1,2,0,0,0,3,20,0,0,3,34,0,0,0,37
