Name,source,country,site,strata,Label,Cover
AR_PM_PC_HT_20181105_Q05,human,AR,PC,HT,Unc,0
AR_PM_PC_HT_20181105_Q05,human,AR,PC,HT,MAA,0
AR_PM_PC_HT_20181105_Q05,human,AR,PC,HT,MAEC,0
AR_PM_PC_HT_20181105_Q05,human,AR,PC,HT,MAEF,0
AR_PM_PC_HT_20181105_Q05,human,AR,PC,HT,MAEN,0
AR_PM_PC_HT_20181105_Q05,human,AR,PC,HT,MAF,67
AR_PM_PC_HT_20181105_Q05,human,AR,PC,HT,MAG,0
AR_PM_PC_HT_20181105_Q05,human,AR,PC,HT,MALA,0
AR_PM_PC_HT_20181105_Q05,human,AR,PC,HT,MALCB,0
AR_PM_PC_HT_20181105_Q05,human,AR,PC,HT,MAS,0
AR_PM_PC_HT_20181105_Q06,human,AR,PC,HT,BRY,0
AR_PM_PC_HT_20181105_Q06,human,AR,PC,HT,CNCA,0
AR_PM_PC_HT_20181105_Q06,human,AR,PC,HT,CNTR,0
AR_PM_PC_HT_20181105_Q06,human,AR,PC,HT,CRB,0
AR_PM_PC_HT_20181105_Q06,human,AR,PC,HT,MOB,7
AR_PM_PC_HT_20181105_Q06,human,AR,PC,HT,MOG,0
AR_PM_PC_HT_20181105_Q06,human,AR,PC,HT,SP,0
AR_PM_PC_HT_20181105_Q06,human,AR,PC,HT,WPOT,0
AR_PM_PC_HT_20181105_Q06,human,AR,PC,HT,SC,45
AR_PM_PC_HT_20181105_Q06,human,AR,PC,HT,Unc,0
AR_PM_PC_HT_20181105_Q06,human,AR,PC,HT,MAA,0
AR_PM_PC_HT_20181105_Q06,human,AR,PC,HT,MAEC,0
AR_PM_PC_HT_20181105_Q06,human,AR,PC,HT,MAEF,0
AR_PM_PC_HT_20181105_Q06,human,AR,PC,HT,MAEN,0
AR_PM_PC_HT_20181105_Q06,human,AR,PC,HT,MAF,48
AR_PM_PC_HT_20181105_Q06,human,AR,PC,HT,MAG,0
AR_PM_PC_HT_20181105_Q06,human,AR,PC,HT,MALA,0
AR_PM_PC_HT_20181105_Q06,human,AR,PC,HT,MALCB,0
AR_PM_PC_HT_20181105_Q06,human,AR,PC,HT,MAS,0
AR_PM_PC_HT_20181105_Q07,human,AR,PC,HT,BRY,0
AR_PM_PC_HT_20181105_Q07,human,AR,PC,HT,CNCA,0
AR_PM_PC_HT_20181105_Q07,human,AR,PC,HT,CNTR,0
AR_PM_PC_HT_20181105_Q07,human,AR,PC,HT,CRB,0
AR_PM_PC_HT_20181105_Q07,human,AR,PC,HT,MOB,14
AR_PM_PC_HT_20181105_Q07,human,AR,PC,HT,MOG,0
AR_PM_PC_HT_20181105_Q07,human,AR,PC,HT,SP,0
AR_PM_PC_HT_20181105_Q07,human,AR,PC,HT,WPOT,0
AR_PM_PC_HT_20181105_Q07,human,AR,PC,HT,SC,42
AR_PM_PC_HT_20181105_Q07,human,AR,PC,HT,Unc,0
AR_PM_PC_HT_20181105_Q07,human,AR,PC,HT,MAA,0
AR_PM_PC_HT_20181105_Q07,human,AR,PC,HT,MAEC,0
AR_PM_PC_HT_20181105_Q07,human,AR,PC,HT,MAEF,0
AR_PM_PC_HT_20181105_Q07,human,AR,PC,HT,MAEN,0
AR_PM_PC_HT_20181105_Q07,human,AR,PC,HT,MAF,42
AR_PM_PC_HT_20181105_Q07,human,AR,PC,HT,MAG,0
AR_PM_PC_HT_20181105_Q07,human,AR,PC,HT,MALA,0
AR_PM_PC_HT_20181105_Q07,human,AR,PC,HT,MALCB,0
AR_PM_PC_HT_20181105_Q07,human,AR,PC,HT,MAS,2
AR_PM_PC_HT_20181105_Q08,human,AR,PC,HT,BRY,0
AR_PM_PC_HT_20181105_Q08,human,AR,PC,HT,CNCA,0
AR_PM_PC_HT_20181105_Q08,human,AR,PC,HT,CNTR,0
AR_PM_PC_HT_20181105_Q08,human,AR,PC,HT,CRB,0
AR_PM_PC_HT_20181105_Q08,human,AR,PC,HT,MOB,4
AR_PM_PC_HT_20181105_Q08,human,AR,PC,HT,MOG,0
AR_PM_PC_HT_20181105_Q08,human,AR,PC,HT,SP,0
AR_PM_PC_HT_20181105_Q08,human,AR,PC,HT,WPOT,0
AR_PM_PC_HT_20181105_Q08,human,AR,PC,HT,SC,36
AR_PM_PC_HT_20181105_Q08,human,AR,PC,HT,Unc,0
AR_PM_PC_HT_20181105_Q08,human,AR,PC,HT,MAA,0
AR_PM_PC_HT_20181105_Q08,human,AR,PC,HT,MAEC,0
AR_PM_PC_HT_20181105_Q08,human,AR,PC,HT,MAEF,0
AR_PM_PC_HT_20181105_Q08,human,AR,PC,HT,MAEN,0
AR_PM_PC_HT_20181105_Q08,human,AR,PC,HT,MAF,60
AR_PM_PC_HT_20181105_Q08,human,AR,PC,HT,MAG,0
AR_PM_PC_HT_20181105_Q08,human,AR,PC,HT,MALA,0
AR_PM_PC_HT_20181105_Q08,human,AR,PC,HT,MALCB,0
AR_PM_PC_HT_20181105_Q08,human,AR,PC,HT,MAS,0
AR_PM_PC_HT_20181105_Q09,human,AR,PC,HT,BRY,0
AR_PM_PC_HT_20181105_Q09,human,AR,PC,HT,CNCA,0
AR_PM_PC_HT_20181105_Q09,human,AR,PC,HT,CNTR,0
AR_PM_PC_HT_20181105_Q09,human,AR,PC,HT,CRB,0
AR_PM_PC_HT_20181105_Q09,human,AR,PC,HT,MOB,0
AR_PM_PC_HT_20181105_Q09,human,AR,PC,HT,MOG,0
AR_PM_PC_HT_20181105_Q09,human,AR,PC,HT,SP,0
AR_PM_PC_HT_20181105_Q09,human,AR,PC,HT,WPOT,0
AR_PM_PC_HT_20181105_Q09,human,AR,PC,HT,SC,40
AR_PM_PC_HT_20181105_Q09,human,AR,PC,HT,Unc,0
AR_PM_PC_HT_20181105_Q09,human,AR,PC,HT,MAA,0
AR_PM_PC_HT_20181105_Q09,human,AR,PC,HT,MAEC,0
AR_PM_PC_HT_20181105_Q09,human,AR,PC,HT,MAEF,0
AR_PM_PC_HT_20181105_Q09,human,AR,PC,HT,MAEN,0
AR_PM_PC_HT_20181105_Q09,human,AR,PC,HT,MAF,60
AR_PM_PC_HT_20181105_Q09,human,AR,PC,HT,MAG,0
AR_PM_PC_HT_20181105_Q09,human,AR,PC,HT,MALA,0
AR_PM_PC_HT_20181105_Q09,human,AR,PC,HT,MALCB,0
AR_PM_PC_HT_20181105_Q09,human,AR,PC,HT,MAS,0
AR_PM_PC_HT_20181105_Q10,human,AR,PC,HT,BRY,0
AR_PM_PC_HT_20181105_Q10,human,AR,PC,HT,CNCA,0
AR_PM_PC_HT_20181105_Q10,human,AR,PC,HT,CNTR,0
AR_PM_PC_HT_20181105_Q10,human,AR,PC,HT,CRB,0
AR_PM_PC_HT_20181105_Q10,human,AR,PC,HT,MOB,2
AR_PM_PC_HT_20181105_Q10,human,AR,PC,HT,MOG,0
AR_PM_PC_HT_20181105_Q10,human,AR,PC,HT,SP,0
AR_PM_PC_HT_20181105_Q10,human,AR,PC,HT,WPOT,0
AR_PM_PC_HT_20181105_Q10,human,AR,PC,HT,SC,35
AR_PM_PC_HT_20181105_Q10,human,AR,PC,HT,Unc,0
AR_PM_PC_HT_20181105_Q10,human,AR,PC,HT,MAA,0
AR_PM_PC_HT_20181105_Q10,human,AR,PC,HT,MAEC,0
AR_PM_PC_HT_20181105_Q10,human,AR,PC,HT,MAEF,0
AR_PM_PC_HT_20181105_Q10,human,AR,PC,HT,MAEN,0
AR_PM_PC_HT_20181105_Q10,human,AR,PC,HT,MAF,59
